Synagogue,-0.030574687,0.029802246,-0.031674817,0.01348668,0.023874037,-0.0326224,0.09391893,0.049171224,0.039117437,0.13193896,0.03498443,0.091872066,0.06979503,-0.058382727,-0.11283014,0.057692952,0.02321185,-0.030528033,0.061618097,-0.042257845
Pool Hall,0.05091017,-0.09550694,-0.048414744,0.0036997944,0.116471715,0.11758203,0.09131217,-0.00126576,-0.0007823352,0.021481747,0.0831137,0.06754672,0.024321202,-0.04345174,-0.07085891,-0.004338553,0.17887565,-0.13419491,0.004317182,0.06326884
Cocktail Bar,0.013514331,0.12173173,-0.08526504,0.009612868,0.007307236,0.016528774,-0.04250419,0.03222861,0.026917659,0.03284103,-0.016200647,-0.028625447,-0.11693849,-0.042231753,0.0076751164,-0.070577145,-0.12591857,0.09587688,0.11071113,-0.02283378
Fraternity House,0.0839038,0.14756782,-0.15939409,0.02064455,-0.0749679,0.080836944,-0.059991002,-0.013241338,0.08093333,0.08400162,-0.009604812,0.067979716,-0.025605736,-0.06796681,-0.008551132,-0.16258004,0.0005710821,-0.006234996,0.061793946,0.032759167
Seafood Restaurant,0.13046381,0.048554108,0.03773579,-0.17459339,-0.05436153,0.09085424,-0.28515744,0.017775355,0.028803876,0.0061792973,-0.0071792137,-0.07349262,-0.009094618,-0.008103097,0.004460115,-0.01372477,0.01345887,0.089794174,0.040193267,-0.05863116
Toy / Game Store,0.053270567,0.04992318,-0.1697168,-0.11001485,0.04295343,0.062854335,-0.020868652,-0.12419191,0.097777724,0.08436653,0.021554463,-0.026813004,-0.046051696,-0.033741314,0.03835598,-0.07421377,0.024801273,0.0372823,0.15410888,0.07418664
Laundry Service,-0.04519718,-0.09809751,-0.0688276,-0.07784595,0.12566826,0.11308255,0.034106422,-0.08985535,0.00092536584,-0.10361618,0.01793685,-0.017516885,-0.012154466,-0.12713522,-0.018440776,0.10059488,0.09766692,-0.044847533,0.13249496,0.010891028
Rest Area,-0.07336182,0.056138627,-0.15572467,-0.02453895,-0.10503009,-0.051986486,-0.07631856,-0.07165883,-0.030766696,0.023403877,-0.092072755,0.004369287,0.027443651,0.027498793,0.07314113,-0.03700723,-0.011698948,0.08711805,-0.04118891,0.21455099
Indian Restaurant,-0.0032193866,0.021687672,-0.035347216,-0.058411084,-0.11646681,-0.0074611083,-0.10972546,0.0027428698,0.032150753,-0.032750282,0.081498675,0.019694975,0.15143579,-0.06323351,-0.12340821,0.109109394,0.024250388,0.05463045,0.03474408,0.0014889576
Metro Station,0.00051498413,0.094052486,-0.05152086,0.0684059,-0.053849626,-0.06938687,-0.057605907,-0.025593203,0.03213054,0.014734238,-0.083547994,-0.01298765,-0.08127326,0.027979888,0.108194426,-0.096357234,-0.120130725,0.10726975,-0.06491537,0.10905987
Movie Theater,0.13381359,-0.114392966,0.07326321,0.07272532,0.1921713,0.027790591,0.022036416,0.05634536,0.032217767,0.046096675,0.045070462,0.0025859755,-0.009996094,-0.1316571,0.012166267,-0.036486883,0.09809272,-0.030499628,-0.053215437,-0.06907181
Tech Startup,-0.05868559,-0.053171348,0.03483227,0.08878122,0.02915242,0.05709836,0.090091854,0.0462405,0.01841642,-0.06400025,0.0012279758,-0.022019219,0.030668097,-0.024695778,0.033209153,0.136717,0.0024008453,0.022476293,0.078351736,-0.010485634
Real Estate Office,-0.06839919,-0.06450766,-0.16228515,-0.065047875,0.13155985,0.016019579,0.09638067,-0.13477008,-0.04023913,0.004181724,0.02286634,-0.006376058,0.03646366,-0.087436706,-0.052039545,0.080485724,0.016195826,0.03980588,0.12547465,0.036162034
Recycling Facility,0.0035518836,0.011580592,-0.14252914,-0.110759065,0.08388176,0.005848187,0.03783453,-0.10029834,-0.03665817,0.029554155,0.056930058,-0.017849203,0.042967208,-0.091451004,-0.0626958,0.033371616,0.027488714,-0.018701486,0.1308158,0.031007566
Ethiopian Restaurant,0.0596947,0.041551255,0.008394202,-0.18960303,0.0050037727,-0.015696162,-0.06492606,0.043620173,-0.107645735,0.026356474,0.14852375,-0.09553497,0.09563705,-0.0504309,-0.16531287,-0.0071030185,0.096308604,0.007388646,0.04786714,-0.03636274
Office,-0.10497847,-0.064421415,0.058462944,0.05613353,0.022863926,0.030906957,0.09760438,0.091072,0.085310854,-0.00024152175,0.01808372,0.03798029,0.013320719,-0.020666892,-0.0053895134,0.10209069,-0.01819334,-0.03332555,0.035080515,-0.050235406
Track Stadium,0.08527385,-0.015157694,-0.104218036,-0.022989275,0.08429006,0.10010477,0.07499455,-0.006629154,0.017015683,0.024263334,-0.044005066,0.09945842,-0.0064867833,0.029059052,0.01938801,-0.12833142,0.13898556,-0.0289993,-0.011610119,0.026498724
Arepa Restaurant,-0.00593644,-0.011869779,-0.081266865,-0.092077345,-0.083468445,-0.006866142,-0.02340877,-0.013301618,0.0046212915,0.06971732,0.051683396,0.047550283,0.15902472,0.05567643,-0.10737865,0.009149594,0.04466275,-0.05526616,0.023283541,0.06276966
Sporting Goods Shop,0.058735546,-0.0029523186,-0.019891653,-0.17363659,0.22391607,0.015887205,0.047188357,-0.07950376,-0.022476016,0.012873188,-0.06863409,-0.04324247,-0.13160786,0.0039082803,0.07766594,-0.037802733,0.004171744,0.036933787,0.033686567,0.04383485
Train Station,0.01439895,0.047818393,-0.03317967,0.034445457,-0.010318991,-0.03166596,-0.09015392,0.013239123,0.009448944,0.053567555,-0.07610069,0.0014307545,-0.1195799,0.13285263,0.09822339,-0.1155383,-0.027509317,0.04653767,-0.15183303,0.08190829
Road,-0.06593788,0.021603033,-0.038810473,0.072497614,-0.033002578,-0.019321993,-0.013479852,-0.042185232,0.0008464232,-0.028739404,-0.12783036,-0.023570385,-0.015003586,0.013018213,0.13135174,-0.027734352,-0.06859399,0.09108961,-0.060199916,0.14205644
Scenic Lookout,-0.015090115,-0.09823703,-0.07985796,0.11450377,-0.05785215,0.086024,-0.0028319359,-0.033834744,0.048252165,-0.046882287,0.10897669,0.08161711,0.011333086,-0.01138575,-0.005637165,0.013356572,0.106650755,-0.012157291,0.0642287,0.06541167
Hotel Bar,-0.0393305,0.10517455,-0.14317083,0.0024005063,-0.01778827,-0.02150596,-0.047560968,0.02682777,0.0046464913,-0.0016056113,0.01694219,-0.023342105,-0.054483015,-0.013853675,-0.013135598,-0.035931148,-0.08537577,0.056921348,0.14946342,-0.029820247
Cupcake Shop,-0.045924574,-0.004030155,0.020164667,-0.023463678,-0.10117516,0.021882761,-0.09169825,0.037192497,0.021080779,0.04754,0.0158679,0.06547999,0.12455127,-0.009703084,-0.25733927,0.05721978,0.050521947,-0.022032404,-0.01333097,-0.058642395
Deli / Bodega,-0.03774505,-0.021961844,0.053308588,0.07239227,-0.116395384,-0.0030152686,-0.17401552,0.118537426,0.086903065,0.095226124,0.014471419,-0.002032624,0.08723277,0.104437605,-0.09657705,0.06715157,0.020065855,-0.03783085,-0.060706057,-0.15733449
Medical School,0.17143866,0.10655157,-0.07564507,-0.018981699,0.04191691,0.07769845,-0.026178716,0.011364849,0.017958036,0.14761344,-0.12522829,-0.009751864,-0.028745703,-0.08157774,0.008985609,-0.16352668,0.015050905,-0.03700344,0.028652316,-0.028570719
Cuban Restaurant,0.10617952,0.07107631,-0.029051086,-0.06273357,-0.055918515,0.038951762,-0.124218374,-0.028079433,0.06122808,0.0025673471,0.06590377,0.036409337,0.08662847,-0.11478991,-0.13840494,-0.028455302,0.07672846,0.0055488553,0.057256427,-0.0417387
Climbing Gym,-0.0033963583,-0.050158154,-0.06184139,0.020805195,-0.019194342,0.0034685656,0.031188533,-0.042979375,-0.05498029,-0.013671218,-6.348267e-05,-0.0116678635,0.10440554,0.034267385,0.0066259354,0.028476562,0.0694751,0.02644074,0.05434043,0.01828256
Housing Development,0.048738502,0.004418066,0.080085225,0.023720149,-0.006790597,-0.066128105,0.04253019,-0.03895422,-0.00554939,0.21775444,-0.040045433,-0.04707303,-0.012030287,0.07064767,-0.04901324,-0.06697324,-0.036119066,-0.042589553,-0.08808723,-0.051108018
Lounge,0.006359432,0.13478221,-0.008537341,0.056027975,0.07861921,-0.0388644,-0.0098014735,0.06920896,0.034073044,-0.00742992,-0.007853255,-0.09311645,-0.07239894,-0.07077144,-0.009710565,-0.0121896425,-0.11257563,0.06812162,0.123853564,-0.11670202
Donut Shop,0.0070417505,-0.0852317,0.07782413,0.04690215,-0.04044522,-0.009049376,-0.04907174,0.080541015,0.06833082,0.18751734,-0.07813304,0.034468025,0.07120189,0.08366643,-0.1898047,-0.031540427,0.020414509,-0.12093168,-0.13181686,-0.11484721
Jazz Club,0.093190506,-0.09796594,0.001403582,-0.040969867,0.10417142,0.102983505,0.020031508,0.008303452,0.0024702772,-0.010861711,0.04529783,0.05622953,0.020903245,-0.008950125,-0.038240734,-0.033542007,0.16271427,-0.096620865,-0.043923177,0.02606048
Southern / Soul Food Restaurant,0.10528926,0.060860913,-0.011854999,-0.23961163,-0.01588452,0.026172282,-0.14201684,-5.9902668e-05,-0.03309002,0.06484279,-0.04085609,-0.008828477,0.113905914,0.03408723,-0.056338266,-0.04631918,0.06912762,0.024036348,-0.01822916,-0.018042028
History Museum,0.16452035,-0.022131704,-0.017866476,-0.022375342,0.12212196,0.127953,0.011693489,0.04024159,-0.0029020533,-0.010448083,0.081178986,0.03847,-0.07520256,-0.1011001,-0.0015339479,-0.10584797,0.17772923,-0.03446716,0.027200382,0.03477187
Aquarium,0.09121433,-0.08852044,-0.05490387,-0.02426128,0.11844322,0.028944824,0.08276127,-0.00021476299,-0.008460088,0.017897882,0.0821788,0.03753164,0.040870808,-0.111247584,-0.072102785,-0.0025847927,0.18352123,-0.094263926,0.06599989,0.013978599
Food & Drink Shop,-0.0044600284,-0.050765198,0.015603419,-0.13506839,0.11615172,0.07721998,0.0039892336,-0.09595614,-0.056893665,-0.08276718,0.00096973404,-0.040436044,-0.008254845,-0.009734087,0.004261722,0.052677393,0.1004338,-0.023910286,0.047941037,0.058402434
Music Venue,0.119049124,-0.15367275,0.0090357745,0.079308026,0.17844537,0.10908676,0.10902729,-0.011062291,0.044478383,-0.0034001768,-0.0075552873,0.017430186,-0.022106664,-0.09876473,0.002240125,-0.026759744,0.055692755,-0.038494393,-0.05338823,-0.01552092
Bar,-0.02322247,0.16706486,-0.023360318,0.0391437,0.018145928,-0.035139043,-0.10647205,0.08870189,-0.02512926,0.0002081804,-0.005199164,-0.081021786,-0.053627536,0.04214116,0.0008849502,-0.033408307,-0.09156261,0.080599554,0.085158646,-0.08633181
Dumpling Restaurant,0.051158592,0.055023793,-0.04457151,-0.08173246,-0.035219025,-0.04570782,-0.04892675,0.0055352338,-0.040584035,0.056206767,0.12958926,-0.0040273457,0.15371618,-0.025704771,-0.15171605,0.029896922,0.05267144,-0.05513674,0.047291063,-0.022381878
Gastropub,0.09820189,0.069894955,0.006099453,-0.15861042,-0.10041985,0.023538722,-0.2589911,-0.03450444,0.03349339,-0.03116846,0.07289245,-0.033451024,0.010424413,-0.018074213,-0.063790366,-0.01509957,0.05319026,0.049820535,0.03951249,0.03339162
Coffee Shop,0.010557838,-0.07530357,0.08035444,-0.037018783,-0.091871455,0.06712399,-0.16091633,0.02180245,0.06495715,-0.0011833897,-0.0583958,0.02104557,-0.0006137639,0.021793092,-0.019904409,0.054668188,0.03777692,-0.13399456,-0.09089611,-0.08641751
Castle,0.0054740543,0.054555915,-0.028990911,-0.033940233,-0.0070146415,-0.020578101,0.023015112,-0.01037935,-0.04465174,0.057439175,0.09356179,0.0032315217,0.17422907,0.05948674,-0.09799403,0.036474347,0.07275551,-0.024956154,0.009481432,0.037504997
Gourmet Shop,0.035782628,-0.07365376,-0.05355718,-0.1189138,0.091231845,0.1695928,0.02280277,-0.10799354,-0.014972756,-0.03156569,-0.050615117,0.009620998,-0.036023483,0.0073316405,0.0115940375,0.0007513389,0.1545259,-0.043471005,0.05675415,0.07743915
Garden Center,-0.03851177,0.03662024,-0.032890625,-0.108506426,0.048049025,-0.031194422,-0.024376733,-0.04853313,-0.08441193,-0.014735015,0.046393238,-0.0400604,0.06747464,0.03187754,-0.065203495,0.0398168,0.03613238,-0.021767674,0.07615534,0.0027624052
Beer Garden,-0.0037011625,0.13244441,-0.057936028,-0.06863338,0.012553137,0.03627491,-0.14639467,0.026232969,0.010300731,0.0036800911,0.041015077,-0.01260392,-0.11955019,-0.009458033,0.0071854186,-0.05228153,-0.040116392,0.020389859,0.10459733,-0.030774187
Other Nightlife,-0.10637167,0.10009423,0.027060518,0.10067111,-0.11737634,-0.021506857,-0.11649482,0.059490465,0.04910054,-0.10006547,0.017700274,-0.10049048,-0.06594853,0.04955727,0.041467424,0.006165378,-0.06988531,0.0543706,0.047689293,-0.035441305
Hotel Pool,-0.012446623,-0.0141444495,-0.04268507,-0.08011242,0.03572071,-0.004459139,-0.009589255,-0.0070562134,-0.09550145,0.031300634,-0.030278511,0.07838234,-0.0006684996,0.024395995,-0.012785926,-0.0064214054,0.0838608,-0.038095232,-0.041745223,0.12038947
Historic Site,0.13347135,0.018482402,-0.06622881,-0.016125793,0.1366131,0.07986605,-0.02211304,0.018130686,0.0024926646,0.03357901,0.12330928,0.008191876,-0.1095152,-0.14079553,0.0074398294,-0.100558534,0.114804015,-0.01344591,0.08363563,-0.040437657
Planetarium,0.13716005,0.030176831,-0.019291189,-0.032933183,0.10934855,0.0078012943,0.114385016,0.029477999,-0.023107167,0.10065109,0.10722172,0.07854176,0.028017025,-0.08432929,-0.030015873,-0.09358314,0.099015184,-0.077406585,0.009019188,-0.021906892
Indie Movie Theater,0.058955017,-0.11045417,0.059627593,0.092379965,0.13098353,-0.008945519,0.006464051,0.06534293,-0.008261938,0.028978413,0.100303665,-0.0037656776,0.036743842,-0.15728228,-0.03852202,0.024927344,0.10593635,-0.054480143,-0.036991965,-0.085894264
Water Park,0.18950564,0.016000696,-0.035446838,-0.029557848,0.16728467,-0.029778354,0.088726714,0.018748473,-0.049348265,0.13224818,0.087716796,0.06317882,0.019312726,-0.053863127,-0.042316083,-0.06763239,0.09252575,-0.04504274,-0.013334009,0.0023952117
Event Space,-0.11986855,-0.078883916,-0.011160915,0.10107294,0.045698386,0.02876873,0.21771058,0.035684694,-0.0025098305,0.0490261,-0.06059849,0.039766192,0.048470385,0.020758374,-0.014222306,0.13030039,0.002632144,0.019185962,0.034273826,0.012134861
Automotive Shop,-0.08561017,-0.02409845,-0.030914346,0.008375742,0.039273523,0.015068419,0.023799105,-0.104822144,0.039056897,-0.15645415,-0.016793456,-0.119716175,-0.01942474,-0.0783671,0.041579276,0.07226079,-0.03971417,0.1083538,0.20187548,0.034789734
Stables,0.022890333,0.04045094,-0.062403753,-0.07300561,-0.0024111029,-0.02773856,-0.009002056,-0.084928185,-0.030652823,0.060326263,0.014146466,0.06653051,0.12404294,0.03813875,-0.016817529,-0.056813248,0.057263754,-0.050685424,0.044651426,0.09717031
Market,-0.02307449,-0.00014904281,-0.07446532,-0.28579164,0.08292921,0.069334336,-0.049833942,-0.08268628,-0.04326036,0.013737526,-0.031899206,0.035057016,-0.043805435,0.057641394,0.034236245,0.011304107,0.055585813,0.0013319105,0.019813806,0.11642412
Fire Station,0.0041742325,0.04746349,-0.010180191,0.09137467,0.06950666,0.011814196,0.03726334,0.078732885,0.054192975,0.009954347,0.06598616,0.042524315,-0.041311227,-0.1709376,-0.033221886,0.07419671,-0.047499314,-0.03145732,0.14054205,-0.055481464
Thrift / Vintage Store,0.010896956,-0.016578954,-0.09610365,-0.22823495,0.09613348,0.086818025,-0.024913374,-0.116123885,-0.0016592909,0.037283678,-0.025584713,-0.0009147115,-0.07941306,-0.04255908,0.058330372,-0.00019179843,0.029252803,0.005217428,0.09591055,0.07403657
Field,0.002496355,-0.15754868,-0.042525332,-0.017538067,0.04559973,0.16636416,0.043355525,-0.050537135,0.0064472537,0.027559461,0.005231754,0.05135926,0.09720102,0.008441195,-0.05978714,0.021178002,0.19885047,-0.06499259,0.07813936,0.006214071
Speakeasy,-0.11279984,0.109282084,-0.110847235,0.05674945,-0.09924887,-0.006642798,-0.09289031,0.026102893,0.043444566,-0.028182497,0.08569643,-0.008790575,-0.0491684,-0.030026536,-0.022933073,-0.004792791,-0.041532017,0.0414984,0.15408064,-0.033647574
Frozen Yogurt Shop,-0.0005075596,0.0075815683,0.0016060472,-0.111696154,0.0022021942,-0.017785583,-0.072658435,0.016248392,-0.05371976,-0.012721209,-0.007941674,0.009767147,0.13957253,-0.027145743,-0.15035298,0.05471775,0.084798455,0.00033102604,0.016153175,-0.043881163
Mountain,-0.028446669,-0.032337166,-0.10549815,0.05512552,-0.0010010712,0.046537995,0.11478749,-0.016603764,-0.019593954,0.038430825,-0.00456913,0.04265297,0.22200945,0.029231738,-0.10336963,0.0075571854,0.07504977,-0.023681857,0.065395616,0.05044506
Rock Club,0.11003281,-0.13335712,-0.040093563,0.061110668,0.14961861,0.08931296,0.08599897,-0.029959014,0.015648596,-0.034145813,0.03133843,0.029334763,0.002159007,-0.1760956,-0.014337179,0.0012641791,0.07943136,-0.027933264,0.011251107,0.015309738
University,0.10400915,0.15372719,-0.016200837,0.16233647,0.027146246,-0.03909876,-0.054522432,0.070395656,0.0047444366,0.11141491,-0.044165954,-0.022694876,0.047168706,-0.009223528,-0.036112588,-0.13108607,-0.01561812,-0.0021864958,-0.005486414,-0.07225022
Eastern European Restaurant,-0.014019478,0.016453119,-0.026820928,-0.112319574,-0.040938336,-0.04062191,-0.061001595,-0.022602346,-0.07764903,-0.0007269932,0.03519087,0.0022429521,0.17551139,0.08587057,-0.10357251,0.047559306,0.062956184,0.0033763354,-0.026609594,0.04883436
Outdoors & Recreation,0.004751034,-0.11596355,-0.073675476,0.05790724,-0.06846722,0.111350685,0.08551633,-0.066421814,0.052509453,0.019670293,0.030507706,0.11729371,0.11723956,0.071946256,-0.031813804,-0.047211625,0.14004745,-0.06484538,0.049945544,0.056785922
Tennis Court,-0.0018126257,-0.080498435,-0.15713662,0.0253753,-0.039771773,0.07275557,0.059416965,-0.06992481,-0.0031126998,0.0025498625,-0.029507227,0.050317287,0.10010876,0.005753196,0.037981093,-0.02289844,0.109686464,0.02808825,0.081004575,0.13080464
Boutique,0.0056128935,-0.029448645,-0.1438812,-0.10588391,0.08666298,0.06388475,0.092708096,-0.17802733,-0.022904335,0.0629655,-0.104790665,0.0027263686,-0.056070294,-0.033066526,0.07566326,-0.026338018,0.013604313,0.035407398,0.05291429,0.074069165
Bagel Shop,-0.09938496,-0.030535964,0.09013621,0.06476186,-0.13077614,-0.010879621,-0.11072168,0.15376392,0.014547649,-0.106697425,-0.011519619,-0.005567253,0.086386465,0.0114917625,-0.04094096,0.18630113,-0.022006541,-0.0025956943,-0.022769729,-0.098584756
Lake,0.015144167,-0.0480767,-0.15109695,0.07947652,-0.044339202,0.04560634,0.06263423,-0.07832303,0.10666819,0.01909719,0.036692828,0.07442912,0.075569965,-0.07292204,-0.062010467,-0.028956845,0.058509976,-0.024499923,0.14460851,-0.004243547
Theme Park,0.12712722,-0.033166442,-0.11020918,0.06936787,0.10459243,0.03526571,0.07651989,-0.028384821,-0.012155128,0.002487585,0.0946725,0.047070656,-0.027087111,-0.23129034,-0.07462477,-0.02469828,0.075945646,-0.041959964,0.07953167,-0.038772345
College Hockey Rink,0.018420732,0.14337958,-0.11268051,-0.011684295,-0.029012114,0.0021158494,-0.057391733,-0.044659846,-0.07051529,-0.0125635285,-0.02163997,0.028531425,0.07778221,-0.012484819,-0.042291164,-0.119041614,0.06395895,-0.077643156,0.016179396,0.044361755
Rental Car Location,0.026857119,-0.022752529,-0.006952435,-0.0994872,0.015551167,0.06814496,-0.03812442,-0.026012477,-0.061908334,-0.02275727,-0.064185195,0.036600262,-0.04235885,0.11588445,0.035264775,-0.060278893,0.06854517,-0.091529116,-0.11180136,0.109259896
Comedy Club,0.13706268,-0.004562184,0.008639153,0.0782095,0.11167378,-0.029464798,-0.016537074,0.056509145,-0.0063446085,0.11325761,0.17573144,0.020824064,-0.007417714,-0.10507854,-0.06393683,-0.0784746,0.06610519,-0.071339406,0.009130363,-0.055495128
College Technology Building,0.07032561,0.10501438,-0.16437879,-0.009655707,-0.024771934,0.034114547,-0.021293174,-0.025563985,-0.00398558,0.064942,-0.04380154,0.037278887,0.012455437,-0.054352377,-0.039693616,-0.11411259,-0.00065153465,-0.06720498,0.05006167,0.035360374
Taco Place,0.067931056,0.028287552,0.054965474,-0.06428418,0.013985552,-0.019773789,-0.16872145,0.0759864,-0.076253384,0.028606333,-0.07090726,-0.0755634,0.16728374,0.121916145,-0.04227104,0.01138184,0.026333911,0.08282457,-0.040063813,-0.060446583
Paella Restaurant,-0.04517349,0.0690841,-0.061013594,-0.17436355,-0.022120997,-0.0363973,-0.014780536,-0.06355975,-0.09371608,-0.0055685714,0.07770457,0.029624455,0.101459004,0.02007557,-0.04624057,0.01123164,-0.0010739043,0.005800182,0.008623831,0.02539112
Swiss Restaurant,0.030718744,-0.041102268,-0.0040149204,-0.09909287,-0.013539765,-0.013665938,-0.063293666,-0.030239921,-0.06356214,-0.00847999,0.0017241811,0.03246513,0.16520295,0.043605916,-0.098616645,0.06032127,0.09006934,0.008865235,-0.070638925,0.011116996
Hobby Shop,0.044900514,0.04982607,-0.07259837,-0.21050507,0.06305051,0.026264615,-0.03434817,-0.075589,-0.03096978,0.07465592,-0.025910206,0.010382045,-0.05840016,-0.0022902898,0.01903226,-0.02975274,0.012568635,-0.007861845,0.05620042,0.063555494
Public Art,0.09276829,0.036612,-0.006060339,-0.070566006,0.07748895,-0.039055344,0.008075871,0.0049234116,-0.025050351,0.009893307,0.104884736,0.030515188,0.04131416,-0.072562054,-0.09593309,-0.06903076,0.110414974,-0.09820537,-0.011653097,0.0061781486
Fried Chicken Joint,0.13294452,0.017504862,0.09532703,-0.0018087961,0.011292987,-0.030011613,-0.081388555,0.12599364,0.017990548,0.15536614,-0.009635946,-0.029010972,0.1130151,-0.0026502777,-0.081453115,-0.013127282,0.016792828,-0.030581044,-0.013257636,-0.19905639
Gluten-free Restaurant,-0.029665254,-0.047268607,-0.026884789,-0.1560739,-0.02912815,-0.05788375,-0.010783106,-0.07369462,-0.09048972,0.004583571,0.041651085,0.0063412427,0.13862145,0.040467765,-0.13592394,0.023453536,0.03844399,-0.06286428,-0.033665612,0.03514056
Convention Center,-0.11544995,-0.009779576,-0.042327244,0.11357507,-0.0011251792,-0.056931823,0.15758032,0.048002496,0.017186051,0.06790852,-0.029279035,0.07480368,0.055331837,-0.0009886362,-0.028405156,0.13105305,-0.02506184,0.07284828,0.096838765,0.03778618
Library,-0.03951413,-0.0745246,-0.055189345,0.037574373,0.12939966,-0.011211044,0.24435773,0.015273055,0.042965345,0.12546766,-0.097733974,0.029853782,0.020078069,-0.058649626,-0.024744526,0.0842693,-0.0379052,0.037450362,0.053521924,-0.048121635
Bike Rental / Bike Share,0.065039955,-0.006014919,-0.052132897,-0.062397562,0.001358565,-0.06173014,-0.06768708,-0.032622747,-0.11739844,-0.06780922,-0.020908082,0.012689768,0.04601135,0.029836543,-0.003783524,-0.020146927,0.04140129,0.010385007,-0.03707399,0.15348494
Mobile Phone Shop,-0.023751214,-0.010513269,-0.109066784,-0.09608822,0.01869756,0.06580477,-0.069354326,-0.096263066,0.05889847,-0.051781967,0.15467304,0.038455606,-0.06801934,-0.091919035,-0.058189716,0.017751299,0.062443767,-0.07900657,0.11996496,0.02603752
Convenience Store,-0.069604225,-0.05021574,0.017117556,-0.034124643,0.0033734068,0.050422654,-0.032395296,-0.10265944,0.030095397,-0.226712,0.031675845,-0.074321434,-0.058726445,-0.03982561,0.04664025,0.09276583,0.016228985,0.03432527,0.10812541,0.06933932
Gift Shop,0.007896999,0.05708995,-0.25151142,-0.20199127,0.034928452,0.020532815,-0.026322637,-0.13160709,0.017511941,0.12270799,-0.011694774,0.010434393,-0.016900275,-0.027520228,-0.0038458784,-0.029019525,0.050105676,0.0053313607,0.08744129,0.05356927
Strip Club,-0.065589,0.06316942,0.009239207,0.15399757,-0.00381089,-0.0074744187,-0.042985808,0.064911485,0.06265618,-0.08597247,0.08209082,-0.029804459,-0.11156617,-0.07033552,0.0038470158,0.018292429,-0.079867885,0.0022824667,0.14386421,-0.033833787
Spiritual Center,-0.064385355,0.010003474,-0.07051021,0.028263096,0.014808763,-0.06671279,0.16250548,-0.013643213,0.06790543,0.1214847,-0.045042373,0.060412772,0.035284244,-0.034272432,-0.051689737,0.05215518,-0.043488793,0.027976895,0.053682413,-0.017789185
Wine Bar,-0.047596883,0.12978768,-0.07455755,-0.047005538,-0.03811752,0.020220973,-0.09278581,0.019742128,0.03049405,0.03477519,-0.00012354576,-0.060996063,-0.06103698,0.031221304,0.008066461,-0.061459403,-0.051497966,0.08782092,0.11907382,-0.022997461
Basketball Court,0.009423126,-0.016614169,-0.06368775,0.035744738,-0.03563256,0.020718064,0.084454775,-0.035632223,0.01853083,0.06807561,0.031822234,0.06863463,0.15196547,-0.022607662,-0.051697265,-0.00903005,0.11851535,-0.018762821,0.054128483,0.017262021
Arcade,0.13595219,-0.022095107,-0.025036978,0.035488915,0.23180383,-0.05418361,0.06596244,0.0038622555,-0.026622105,0.042886406,0.037940323,-0.048689716,0.022835717,-0.22009435,-0.039987206,-0.004154576,0.018811889,0.04427242,0.055850286,-0.057206895
Meeting Room,-0.09158164,0.046190523,-0.061284337,0.06694169,-0.06077201,-0.05970285,0.087463915,0.043235783,0.0027413666,0.022361225,0.034603436,0.08337791,0.093204394,-0.030549247,-0.07537249,0.11819883,0.008008484,0.038598422,0.14169684,0.03311149
College Classroom,0.10960156,0.0908848,-0.115936816,0.039387725,0.016159799,0.032899827,0.007965067,-0.07536653,-0.0061459523,0.14600107,-0.20635593,-0.013583943,0.07248958,-0.06953636,-0.013537763,-0.15282056,0.008890579,-0.018205317,-0.008815514,0.032398507
Diner,-0.007856237,0.0010368766,0.11435571,-0.004383836,-0.06350486,0.021493606,-0.19764085,0.12568569,0.021654697,-0.018787628,0.01831902,-0.05568242,0.18957682,0.02896079,-0.0730436,0.12629445,0.03441053,0.10113053,-0.03856918,-0.16651402
Hockey Arena,0.07679444,-0.06950207,-0.06898619,-0.0035847807,0.14152855,0.11262304,0.100334115,-0.0758723,-0.046533268,0.0029953867,-0.0644265,0.024667906,-0.010079689,0.023605265,0.024736263,-0.08459755,0.09333377,-0.0036852513,-0.0388004,0.024473082
Bridal Shop,-0.04284656,0.002619131,-0.100324005,-0.20719616,0.068452634,-0.0027655195,-0.057788722,-0.11155048,-0.12846392,-0.061738886,0.030574491,-0.052695505,0.021477439,0.04625133,-0.0025788664,0.060866695,0.06446656,0.010829202,0.087458156,0.1427993
Women's Store,0.005582762,0.032254867,-0.15545222,-0.07929422,0.06990827,-0.04529386,0.05321652,-0.13845702,-0.025762778,0.08397479,-0.031013427,-0.06152053,-0.0051914677,-0.064811304,0.013785522,-0.0054457113,-0.044906683,0.051699713,0.108383566,0.057824686
Dog Run,-0.009717757,-0.2338859,-0.08747259,0.074447766,-0.0035384968,0.10611752,0.08337173,-0.028104374,0.0077305418,-0.028251976,-0.001951294,0.049369358,0.009340461,-0.031823244,-0.04836236,0.03422837,0.07173662,-0.039292,0.06853992,0.020057958
Harbor / Marina,-0.029280592,-0.0786554,-0.027106201,0.110576466,-0.08970618,0.07114093,0.0475697,-0.02493522,0.10472188,0.05729614,0.015773047,0.19357997,0.09147505,0.039053064,-0.05199948,-0.045579612,0.105618834,-0.10191841,-0.012821561,-0.0042043217
Australian Restaurant,0.021750635,0.00014638691,0.006439777,-0.097947195,-0.02197884,-0.07362851,-0.048785247,0.030356105,-0.053110894,0.042239714,-0.040910784,-0.020178039,0.16814306,0.015396641,-0.09103784,0.06436476,0.03477605,0.055909626,-0.04686158,-0.008527383
